name	ID	CntrUS_vs_CntrStim_p.val	FarnStim_vs_CntrStim_p.val	FarnStim_vs_CntrUS_p.val	FarnStim_vs_GeraStim_p.val	FarnStim_vs_GeraUS_p.val	FarnUS_vs_CntrStim_p.val	FarnUS_vs_CntrUS_p.val	FarnUS_vs_FarnStim_p.val	FarnUS_vs_GeraStim_p.val	FarnUS_vs_GeraUS_p.val	GeraStim_vs_CntrStim_p.val	GeraStim_vs_CntrUS_p.val	GeraUS_vs_CntrStim_p.val	GeraUS_vs_CntrUS_p.val	GeraUS_vs_GeraStim_p.val	CntrUS_vs_CntrStim_p.adj	FarnStim_vs_CntrStim_p.adj	FarnStim_vs_CntrUS_p.adj	FarnStim_vs_GeraStim_p.adj	FarnStim_vs_GeraUS_p.adj	FarnUS_vs_CntrStim_p.adj	FarnUS_vs_CntrUS_p.adj	FarnUS_vs_FarnStim_p.adj	FarnUS_vs_GeraStim_p.adj	FarnUS_vs_GeraUS_p.adj	GeraStim_vs_CntrStim_p.adj	GeraStim_vs_CntrUS_p.adj	GeraUS_vs_CntrStim_p.adj	GeraUS_vs_CntrUS_p.adj	GeraUS_vs_GeraStim_p.adj	CntrUS_vs_CntrStim_significant	FarnStim_vs_CntrStim_significant	FarnStim_vs_CntrUS_significant	FarnStim_vs_GeraStim_significant	FarnStim_vs_GeraUS_significant	FarnUS_vs_CntrStim_significant	FarnUS_vs_CntrUS_significant	FarnUS_vs_FarnStim_significant	FarnUS_vs_GeraStim_significant	FarnUS_vs_GeraUS_significant	GeraStim_vs_CntrStim_significant	GeraStim_vs_CntrUS_significant	GeraUS_vs_CntrStim_significant	GeraUS_vs_CntrUS_significant	GeraUS_vs_GeraStim_significant	significant	CntrUS_vs_CntrStim_ratio	FarnStim_vs_CntrStim_ratio	FarnStim_vs_CntrUS_ratio	FarnStim_vs_GeraStim_ratio	FarnStim_vs_GeraUS_ratio	FarnUS_vs_CntrStim_ratio	FarnUS_vs_CntrUS_ratio	FarnUS_vs_FarnStim_ratio	FarnUS_vs_GeraStim_ratio	FarnUS_vs_GeraUS_ratio	GeraStim_vs_CntrStim_ratio	GeraStim_vs_CntrUS_ratio	GeraUS_vs_CntrStim_ratio	GeraUS_vs_CntrUS_ratio	GeraUS_vs_GeraStim_ratio	CntrStim_centered	CntrUS_centered	FarnStim_centered	FarnUS_centered	GeraStim_centered	GeraUS_centered
NAP1L1	P55209	0.089872769842099	1.37235906180636e-13	8.81911683409178e-15	5.42465203783063e-16	2.6727036579507e-16	9.475729720989931e-14	6.295405950977941e-15	0.821275782235484	3.9962628460936005e-16	1.983995613446e-16	0.0009399578578903	0.0594202681438074	0.0002356345223433	0.0189203744523716	0.598959497279729	0.833	4.46e-11	9.12e-10	1.49e-09	1.16e-07	3.55e-06	3.41e-14	0.911	7.74e-06	2.49e-08	0.846	0.869	0.841	0.903	0.913	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	-0.426	3.39	3.82	4.3	4.43	3.45	3.87	0.0552	4.35	4.48	-0.903	-0.477	-1.03	-0.606	-0.129	-0.747	-1.17	2.65	2.7	-1.65	-1.78
NAP1L4	Q99733	0.187531251477617	5.11326438440588e-09	1.22402717518193e-07	6.18735230544384e-11	1.6914748479539301e-09	1.53611989007744e-13	1.54209177378165e-12	1.19684354224877e-05	6.096907445996451e-15	6.8707670892976e-14	0.0474844959496353	0.0020144984350294	0.623029135273671	0.0755958987197631	0.125454289728857	0.874	0.000372	0.0362	0.00241	0.0561	6.62e-06	8.41e-13	0.00991	0.000148	6.95e-05	0.906	0.801	0.937	0.92	0.813	False	True	True	True	False	True	True	True	True	True	False	False	False	False	False	True	0.301	1.9	1.6	2.36	2.01	3.1	2.8	1.2	3.56	3.21	-0.462	-0.763	-0.11	-0.411	0.352	-0.788	-0.488	1.11	2.31	-1.25	-0.899
NCEH1	Q6PIU2	0.112989181326023	7.34521119893349e-07	5.12837084672265e-05	0.0596884459998218	0.0873040508392078	3.19215258726231e-05	0.0022768704054321	0.156238893551443	0.0020390649725631	0.0033003032698735	6.523604439936621e-09	3.22696959658792e-07	1.01231337899355e-08	5.21261705545815e-07	0.848913088972711	0.846	0.0179	0.34	0.882	0.888	0.392	0.294	0.788	0.857	0.873	0.335	0.445	0.478	0.578	0.928	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.563	2.23	1.66	-0.676	-0.61	1.72	1.16	-0.501	-1.18	-1.11	2.9	2.34	2.84	2.27	-0.066	-1.71	-1.15	0.517	0.0163	1.19	1.13
NDUFB1	O75438	1.23879072325484e-05	1.40892541479483e-06	0.407522056829299	0.678740758675571	0.217115647964994	3.71129785283667e-07	0.181867914869186	0.600631370690877	0.912399337109507	0.468874539307162	4.8961093346213e-07	0.218617863570745	6.15951621659921e-08	0.0449778291081352	0.405192147545367	0.0755	0.0261	0.916	0.937	0.907	0.134	0.819	0.893	0.952	0.955	0.593	0.89	0.576	0.914	0.893	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	2.39	2.76	0.373	-0.185	-0.56	2.99	0.607	0.235	0.0492	-0.325	2.94	0.558	3.32	0.933	0.375	-2.4	-0.0143	0.358	0.593	0.544	0.919
NDUFB8	O95169	0.0011203968538139	1.37250618522793e-08	0.0001392845190307	0.0181557399018966	0.0005569319644694	1.1766413619498401e-09	7.85131023836122e-06	0.283141699425892	0.165706363977832	0.0086681994533539	6.0729936629534e-11	2.10396350400999e-07	4.09462897146961e-12	7.3657581608172405e-09	0.169251864905964	0.38	0.000907	0.435	0.847	0.722	0.0121	0.0148	0.841	0.931	0.895	0.132	0.421	0.125	0.302	0.837	False	True	False	False	False	True	True	False	False	False	False	False	False	False	False	True	0.898	1.99	1.09	-0.618	-0.965	2.26	1.36	0.269	-0.35	-0.696	2.61	1.71	2.96	2.06	0.347	-1.79	-0.889	0.206	0.475	0.824	1.17
NRAS	P01111	0.374229536516028	2.74727757241841e-12	1.46790263889328e-11	4.99456692917758e-05	3.82148021056654e-06	2.23860914603301e-13	1.04474548674684e-12	0.159473201711377	1.16363853581856e-06	1.01135500670065e-07	7.1629914323939e-08	6.62880093325622e-07	8.10628571029576e-07	8.24933246146526e-06	0.334177082611311	0.904	1.85e-08	4.83e-05	0.498	0.4	1.04e-05	3.16e-13	0.79	0.519	0.222	0.485	0.485	0.69	0.714	0.882	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	0.457	6.22	5.76	2.46	2.95	6.95	6.49	0.733	3.19	3.69	3.76	3.3	3.26	2.8	-0.498	-3.44	-2.98	2.78	3.51	0.319	-0.179
NRM	Q8IXM6	0.680093332232846	3.27426649726402e-08	8.86998242396511e-08	1.89153542632025e-08	1.7184244500669701e-09	9.08425961768581e-09	2.38805022487944e-08	0.586283527155187	6.97587016482505e-08	5.8668110040850305e-09	9.38506744894634e-15	1.75833241143776e-14	2.0180268274413e-15	3.6571167422609e-15	0.298738491635434	0.927	0.00189	0.031	0.0554	0.0564	0.0321	5.03e-05	0.892	0.313	0.079	0.00429	0.00348	0.00769	0.000868	0.876	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.146	2.72	2.58	-2.81	-3.18	2.92	2.77	0.193	-2.61	-2.98	5.53	5.38	5.9	5.75	0.372	-2.87	-2.72	-0.146	0.0474	2.66	3.03
OCIAD1	Q9NX40	0.559176994201234	4.30654441775495e-12	1.2969708540330499e-11	0.11842454554117	0.0125368760055496	2.8480102457493497e-12	8.45152040710546e-12	0.821904880602446	0.0769023485154375	0.0073253744132783	9.599659903132669e-11	3.23593720102303e-10	8.89846261963713e-10	3.2531263746484e-09	0.295141256437494	0.92	4.05e-08	4.21e-05	0.9	0.84	0.000141	5.89e-11	0.911	0.921	0.891	0.149	0.146	0.342	0.25	0.875	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	0.0684	1.39	1.32	0.187	0.31	1.42	1.35	0.0263	0.213	0.337	1.21	1.14	1.08	1.01	-0.124	-0.861	-0.793	0.531	0.558	0.345	0.221
PCBP1	Q15365	0.361875392774935	6.07577047150788e-10	4.63731429692244e-09	9.7660852823506e-10	1.6826035542611101e-09	2.04350371312993e-10	1.4649307589131102e-09	0.607535896464144	3.23666534277794e-10	5.48338454483795e-10	0.826490170010746	0.48601534930504	0.641115734961173	0.651797238627124	0.804382247807123	0.903	4.06e-05	0.00552	0.0125	0.056	0.00399	9.9e-07	0.894	0.0817	0.0308	0.939	0.903	0.937	0.944	0.926	False	True	True	True	False	True	True	False	False	True	False	False	False	False	False	True	0.152	1.57	1.41	1.53	1.49	1.65	1.5	0.0854	1.61	1.57	0.0364	-0.116	0.0774	-0.075	0.0411	-0.581	-0.428	0.985	1.07	-0.544	-0.503
PEX19	P40855	0.141664926589196	6.91243698751425e-16	9.48198155905438e-17	1.33795302182858e-16	2.5823010977054302e-17	5.5357402121706095e-18	1.03579461152608e-18	0.0006413579946474	1.38658594466551e-18	3.42667645319689e-19	0.224161475179507	0.788850560750637	0.0163297726382017	0.302023295310431	0.197185806697573	0.859	4.64e-14	7.23e-14	9.51e-11	2.17e-09	7.13e-14	3.41e-14	0.134	1.51e-09	9.65e-14	0.924	0.912	0.9	0.935	0.848	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	-0.306	3.55	3.86	3.8	4.07	4.34	4.64	0.784	4.59	4.86	-0.252	0.0547	-0.519	-0.213	-0.267	-1.14	-1.44	2.42	3.2	-1.39	-1.65
PHKB	Q93100	0.0158692601479243	2.21713885246884e-08	1.3870069762996e-05	1.84922571927854e-06	4.43343990696406e-07	1.33707229865085e-10	3.95032633959184e-08	0.0274978545483779	6.47934713156673e-09	1.8338690389614e-09	0.0830623098334697	0.44328957514042	0.226929400783705	0.190677724748987	0.576758659241918	0.693	0.00137	0.236	0.238	0.263	0.00299	9.22e-05	0.563	0.19	0.0521	0.912	0.902	0.927	0.93	0.911	False	True	False	False	False	True	True	False	False	False	False	False	False	False	False	True	0.716	2.2	1.48	1.7	1.85	2.85	2.13	0.648	2.35	2.5	0.5	-0.216	0.343	-0.373	-0.157	-1.1	-0.385	1.1	1.75	-0.601	-0.757
PLSCR3	Q9NRY6	0.0756050276547273	1.5407011719304302e-09	1.1032775534896e-07	0.0127876019632219	0.0001609738427825	5.88078339293896e-10	3.77735072419356e-08	0.658789092242984	0.0347709665032118	0.0005174474148144	6.97877733041984e-12	2.66005386577251e-10	3.23871826241907e-13	8.643268864113319e-12	0.0943776903265974	0.822	0.000111	0.0345	0.835	0.657	0.00804	8.76e-05	0.898	0.91	0.815	0.0731	0.14	0.0627	0.0507	0.788	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	0.633	3.12	2.48	-0.915	-1.51	3.27	2.63	0.153	-0.762	-1.36	4.03	3.4	4.62	3.99	0.594	-2.61	-1.98	0.503	0.656	1.42	2.01
PPP1R16B	Q96T49	0.694238189784922	2.24907871331397e-11	4.8876145564904796e-11	3.59417456890813e-07	4.5279170023812306e-09	2.53196561088025e-13	4.949647077572199e-13	0.0190438902422929	1.06553090121599e-09	2.4395655117412398e-11	0.000170810573905	0.0004828813403699	0.017309950325368	0.0414440760440942	0.0764396125566497	0.927	5.89e-07	0.000173	0.153	0.0791	1.2e-05	3.41e-14	0.505	0.114	0.00628	0.81	0.763	0.901	0.913	0.768	False	True	True	False	False	True	True	False	False	True	False	False	False	False	False	True	0.16	4.49	4.33	2.72	3.47	5.5	5.34	1.01	3.73	4.47	1.77	1.61	1.02	0.863	-0.743	-2.16	-2.0	2.33	3.34	-0.39	-1.13
PRAF2	O60831	0.534175050872753	2.80714990987607e-08	6.5381526119254805e-09	0.0035427388090316	0.0037146447659568	1.32781109420737e-08	3.1765566583441602e-09	0.750874545967971	0.0077393227414932	0.0081016671770734	2.8769574094495198e-11	8.64781969763054e-12	2.98618845855498e-11	8.963769713686229e-12	0.984862403939278	0.918	0.00166	0.00697	0.782	0.801	0.0379	3.28e-06	0.906	0.885	0.894	0.107	0.0546	0.196	0.0513	0.934	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.354	4.39	4.75	-1.8	-1.79	4.57	4.93	0.18	-1.62	-1.61	6.19	6.55	6.18	6.54	-0.0108	-3.5	-3.85	0.895	1.07	2.7	2.69
PRICKLE3	O43900	0.0010419820760585	1.22263144598699e-07	3.70606835415415e-11	1.1655121402389598e-11	6.89096529387023e-13	1.3934242467231e-09	1.02417513248044e-12	0.0634330216032594	3.64799405523144e-13	2.89789490794959e-14	0.000218634190735	0.552966888418132	3.6199182401726e-06	0.0395742072567268	0.129352317360615	0.373	0.00533	0.000132	0.000693	0.000748	0.0132	2.91e-13	0.683	0.0035	3.02e-05	0.816	0.906	0.741	0.912	0.816	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	-0.433	0.846	1.28	1.35	1.53	1.07	1.51	0.228	1.58	1.76	-0.504	-0.0705	-0.688	-0.254	-0.184	-0.0491	-0.483	0.797	1.02	-0.553	-0.737
PTP4A1	Q93096	0.580373856494313	4.83455793351302e-17	9.733548884292799e-17	1.9885403916780603e-15	5.8746936645074e-16	2.25931003199735e-22	3.5132459248270097e-22	1.6240760185378999e-12	2.25660783493051e-21	1.0731788400781601e-21	0.0091301294058053	0.0325680471067906	0.0640073386386678	0.180887062777672	0.384997139579197	0.921	4.64e-14	7.23e-14	1.61e-08	3.76e-07	7.13e-14	3.41e-14	1.32e-13	1.59e-13	9.65e-14	0.884	0.858	0.914	0.93	0.89	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	0.0993	3.48	3.39	2.98	3.14	5.72	5.62	2.23	5.22	5.37	0.5	0.401	0.343	0.244	-0.157	-1.69	-1.59	1.79	4.03	-1.19	-1.35
PTP4A2	Q12974	0.151214191037484	8.05832431840799e-11	1.7973147401037802e-09	8.78226826845974e-11	3.94299489317133e-08	4.46198941446822e-13	6.152135744716329e-12	0.0092441968199148	4.799230256636e-13	8.35132195972605e-11	0.966171307269212	0.162932812398769	0.0088623159928423	0.188014687819335	0.0098078798690738	0.862	3.49e-06	0.00297	0.00303	0.151	2.21e-05	2.81e-11	0.391	0.004	0.0124	0.941	0.886	0.893	0.93	0.5	False	True	True	True	False	True	True	False	True	True	False	False	False	False	False	True	0.991	7.04	6.05	7.01	5.15	8.93	7.94	1.88	8.9	7.03	0.0287	-0.962	1.9	0.906	1.87	-3.15	-2.16	3.9	5.78	-3.12	-1.25
PTRH2	Q9Y3E5	0.0060250379860526	9.10055698067769e-07	8.22390736600523e-10	2.91321789589277e-08	0.0029689308201663	0.0026627876841857	1.13241007868584e-06	0.0048837096681272	3.82777941038482e-11	1.01617280667864e-06	1.02792186256844e-13	1.1715012205521401e-15	4.45502821759641e-10	1.38029758330457e-12	0.0001179882113418	0.588	0.0203	0.00175	0.0661	0.793	0.707	0.00307	0.316	0.0395	0.409	0.0141	0.000693	0.31	0.0242	0.0775	False	True	True	False	False	False	True	False	True	False	True	True	False	True	False	True	-0.393	0.841	1.23	-1.03	-0.431	0.437	0.83	-0.404	-1.43	-0.835	1.87	2.26	1.27	1.66	-0.595	-0.671	-1.06	0.17	-0.234	1.2	0.601
PVR	P15151	0.724694002830017	7.22601160929465e-10	1.5606358849212e-09	1.11182961333538e-05	0.893410258484497	0.04340504530315	0.0888672227356422	9.14823625046283e-08	1.1873853617250899e-12	6.60305024668057e-08	3.53682012426405e-14	6.19508089102366e-14	5.41605540888141e-10	1.16242830193891e-09	1.58360193506399e-05	0.929	4.89e-05	0.0027	0.369	0.934	0.835	0.758	6.54e-05	0.00693	0.192	0.0088	0.00667	0.319	0.198	0.0225	False	True	True	False	False	False	False	True	True	False	True	True	False	False	True	True	0.0993	2.64	2.54	-1.51	-0.0377	0.592	0.493	-2.04	-3.56	-2.08	4.15	4.05	2.68	2.58	-1.48	-1.69	-1.59	0.945	-1.1	2.46	0.982
RALA	P11233	0.555837993279801	7.58929503364004e-09	3.02870684170511e-08	7.61991891280918e-07	4.42571886646175e-08	1.33017543867547e-10	4.58655376864311e-10	0.072132210367273	9.87540958971066e-05	4.72721495597137e-06	3.65578229187279e-14	9.42276142745323e-14	6.305219718026941e-15	1.53557356515824e-14	0.256311561900547	0.919	0.000529	0.0177	0.191	0.155	0.00298	1.55e-07	0.7	0.763	0.538	0.00895	0.008	0.0133	0.00222	0.866	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.261	3.66	3.4	-2.83	-3.33	4.48	4.22	0.819	-2.01	-2.51	6.49	6.23	7.0	6.74	0.507	-3.65	-3.39	0.0148	0.834	2.84	3.35
RAP2A	P10114	0.803883350393901	3.08990345468751e-10	5.238271774500211e-10	7.47850334338331e-07	1.9825995402496e-09	7.102620070735379e-12	1.1366752735665199e-11	0.0668079674860908	7.531649166651371e-09	3.7191450732270794e-11	0.0023321002712491	0.0043497299821197	0.39386243263088	0.543136342044077	0.0186965278234021	0.932	1.88e-05	0.00128	0.19	0.0595	0.000329	1.13e-10	0.69	0.197	0.00811	0.863	0.818	0.932	0.942	0.596	False	True	True	False	False	True	True	False	False	True	False	False	False	False	False	True	0.0993	3.9	3.8	2.57	3.56	4.66	4.56	0.758	3.32	4.32	1.34	1.24	0.343	0.244	-0.993	-1.72	-1.62	2.18	2.94	-0.387	-1.38
RAP2B	P61225	0.95348405783257	4.945649645259611e-09	4.3316506537359305e-09	3.65654011533764e-08	2.8121694099925e-09	1.77494895829629e-09	1.56017208697472e-09	0.648818739832718	1.10412982537538e-07	7.93599137974109e-09	4.257125266882141e-15	3.90949566274017e-15	8.818753360178659e-16	8.136053078000201e-16	0.273993115953155	0.938	0.000361	0.0053	0.072	0.0675	0.015	1.09e-06	0.898	0.346	0.089	0.00267	0.0014	0.00521	0.000336	0.87	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.0231	3.36	3.38	-3.02	-3.46	3.54	3.56	0.18	-2.84	-3.28	6.38	6.4	6.82	6.84	0.438	-3.35	-3.37	0.0138	0.194	3.03	3.47
RAP2C	Q9Y3L5	0.364661021428868	6.86373809238655e-13	1.45693848700077e-13	1.52583529088721e-10	7.53105509335428e-12	1.8884017571843402e-15	5.30461805766271e-16	0.000819663568017	1.48717938109772e-13	1.32204393517495e-14	0.007947332599365	0.0007935715178148	0.193096785108398	0.0325538042034896	0.135535971266617	0.903	1.32e-09	1.26e-07	0.00426	0.00356	1.17e-08	3.41e-14	0.152	0.00218	1.23e-05	0.882	0.777	0.925	0.91	0.82	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	-0.389	5.51	5.9	4.3	4.95	7.11	7.5	1.6	5.89	6.54	1.21	1.6	0.563	0.952	-0.649	-2.33	-2.72	3.18	4.77	-1.12	-1.77
REEP4	Q9H6H4	0.699658454700214	3.44266414645019e-07	1.31829383117588e-07	0.0025443292244805	0.0005322983868769	1.19480878327432e-06	4.47455381051377e-07	0.624516342184021	0.0007203232731043	0.0001457766854297	1.74709672630228e-10	7.916585180720169e-11	5.0865484493261795e-11	2.3722301617729098e-11	0.545761404263841	0.928	0.011	0.0374	0.766	0.72	0.19	0.00134	0.895	0.83	0.761	0.172	0.104	0.218	0.0708	0.908	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.156	2.72	2.87	-1.34	-1.58	2.52	2.67	-0.198	-1.54	-1.78	4.05	4.21	4.3	4.45	0.245	-2.24	-2.39	0.478	0.28	1.81	2.06
REEP5	Q00765	0.0192424399030237	3.0101750922450504e-15	1.36676535137938e-13	5.900292727704671e-09	9.704429868823742e-09	2.00251481765109e-14	1.19658799822094e-12	0.211465937625362	3.60971621132907e-10	5.72327132718853e-10	1.25504266479326e-19	1.68411083156817e-18	1.5596669431489301e-19	2.13950072454361e-18	0.828907139269231	0.712	4.64e-14	1.15e-07	0.0331	0.101	4.48e-07	4.4e-13	0.816	0.0843	0.0314	8.59e-08	1.41e-06	4.09e-06	7.5e-07	0.927	False	True	True	True	False	True	True	False	False	True	True	True	True	True	False	True	0.58	3.84	3.26	-1.97	-1.92	3.54	2.96	-0.298	-2.27	-2.22	5.81	5.23	5.76	5.18	-0.0507	-3.26	-2.68	0.583	0.286	2.56	2.51
RHEB	Q15382	0.615161784639105	4.92182291100903e-20	8.047448658762521e-20	4.50723943482741e-19	2.80124189777819e-19	5.17621147911674e-22	7.82928326148248e-22	2.09321207320058e-05	3.30794614616882e-21	2.22537467566617e-21	0.0353914817405664	0.0989935076721202	0.0904724675593519	0.222557369157311	0.648261240531925	0.923	4.64e-14	7.23e-14	1.35e-13	1.87e-13	7.13e-14	3.41e-14	0.0156	1.59e-13	9.65e-14	0.902	0.877	0.918	0.932	0.917	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	0.0993	5.07	4.97	4.64	4.73	6.09	5.99	1.01	5.65	5.74	0.433	0.334	0.343	0.244	-0.0901	-2.01	-1.91	3.07	4.08	-1.57	-1.66
RHOA	P61586	0.579001561821815	2.56309304267814e-08	9.79364664661946e-08	5.44787313396996e-10	9.411377635229849e-11	1.44808760017682e-10	4.6528066341351803e-10	0.0261575566858396	1.17339115960361e-07	1.5608811186354e-08	8.33665366246207e-16	1.8167446850393803e-15	2.6738945000269e-16	5.64704601500257e-16	0.403772491400604	0.921	0.00155	0.0326	0.00911	0.0154	0.00315	1.58e-07	0.555	0.351	0.115	0.000912	0.000893	0.00277	0.000263	0.893	False	True	True	True	True	True	True	False	False	False	True	True	True	True	False	True	0.186	2.61	2.42	-3.18	-3.46	3.39	3.2	0.782	-2.39	-2.68	5.78	5.6	6.06	5.88	0.281	-3.0	-2.82	-0.398	0.383	2.78	3.06
RHOH	Q15669	0.233638370229733	7.69050715123327e-08	4.48941488628679e-09	1.19786306574714e-06	4.9733190983132e-05	1.13395564139751e-12	1.43798844182201e-13	1.25266792413687e-05	8.44595380778101e-12	1.3953173384943e-10	0.277683920599927	0.0279904361348274	0.0172739684079305	0.0008702080818802	0.163119875047484	0.884	0.00373	0.00542	0.215	0.585	5.8e-05	3.41e-14	0.0102	0.02	0.0161	0.926	0.856	0.901	0.852	0.834	False	True	True	False	False	True	True	True	True	True	False	False	False	False	False	True	-0.541	3.28	3.82	2.79	2.15	5.67	6.21	2.39	5.18	4.54	0.492	1.03	1.13	1.67	0.637	-1.67	-2.21	1.61	4.0	-1.18	-0.544
RRAS2	P62070	0.519666349232914	1.93107084137323e-08	9.10566765053831e-08	0.0144351194534087	0.0438170446406403	1.48520213822129e-08	6.93645529648101e-08	0.910997696390907	0.0111037056996454	0.0344761550398106	1.32365040688125e-05	7.34874186588158e-05	3.58117612769441e-06	1.95759825250151e-05	0.619029968283457	0.917	0.00122	0.0314	0.839	0.872	0.0396	0.000182	0.916	0.891	0.92	0.735	0.703	0.741	0.748	0.914	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	0.326	3.99	3.66	1.31	1.06	4.04	3.72	0.0563	1.37	1.11	2.68	2.35	2.93	2.6	0.251	-2.33	-2.0	1.66	1.72	0.35	0.602
RRM1	P23921	0.523463036072555	5.40979284662124e-07	2.79477255260094e-06	0.0077707853576926	0.0189258711418579	8.03237626984254e-08	3.92106161121135e-07	0.444983350450405	0.0011304829375305	0.0029712496658893	0.000968096423679	0.0049166989608057	0.0003596055849375	0.0018999883206733	0.705396750139375	0.917	0.0148	0.141	0.816	0.851	0.0773	0.00118	0.874	0.842	0.87	0.847	0.821	0.848	0.867	0.92	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	True	0.122	1.25	1.13	0.545	0.473	1.39	1.27	0.146	0.691	0.619	0.703	0.58	0.775	0.653	0.0721	-0.707	-0.585	0.541	0.687	-0.00417	0.068
RTN3	O95197	0.0667515812776405	4.35647315108645e-08	5.14051128265483e-06	0.854798746839451	0.853515935352637	5.10841754872763e-08	6.1128905515437e-06	0.947233358454579	0.9069714729282	0.802026519759574	6.77659735752366e-08	8.30719350050395e-06	2.80215660120608e-08	3.17575197007822e-06	0.713419586093201	0.813	0.00238	0.173	0.941	0.933	0.0655	0.0123	0.918	0.952	0.961	0.482	0.614	0.535	0.673	0.921	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	True	1.35	5.37	4.02	0.13	-0.131	5.32	3.98	-0.047	0.0829	-0.178	5.24	3.89	5.5	4.16	0.261	-3.8	-2.45	1.57	1.53	1.44	1.7
RTN4	Q9NQC3	0.140422890984816	1.27354437889722e-10	6.6266070235727395e-12	4.252583210257071e-09	2.11686201100109e-09	3.05390154883561e-09	1.20171288955222e-10	0.147714663836983	1.72358159543912e-10	9.11138666869284e-11	1.17984955823146e-16	1.81180932337021e-17	7.93406961972364e-17	1.25038016132009e-17	0.756379440346946	0.859	6.38e-06	1.93e-05	0.0281	0.0609	0.0195	1.55e-08	0.782	0.0672	0.013	0.000274	2.22e-05	0.00126	6.77e-06	0.923	False	True	True	True	False	True	True	False	False	True	True	True	True	True	False	True	-0.329	2.23	2.56	-1.87	-1.94	1.91	2.23	-0.323	-2.2	-2.26	4.1	4.43	4.17	4.5	0.0679	-2.01	-2.34	0.216	-0.107	2.09	2.16
SCAMP1	O15126	0.0634260647766146	3.75196118147893e-11	2.1199038381841e-09	1.26576361312121e-06	2.27547746229994e-05	9.35598799144864e-11	5.921996990192261e-09	0.64955504329859	3.98059642672063e-07	6.84810258730588e-06	1.2273917648197901e-15	2.06877772178113e-14	6.0271872596627404e-15	1.20370530506916e-13	0.274547954795275	0.81	1.2e-06	0.00331	0.218	0.531	0.00235	8.1e-06	0.898	0.441	0.567	0.0012	0.0038	0.013	0.00761	0.871	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.86	4.83	3.97	-2.78	-2.29	4.63	3.77	-0.204	-2.99	-2.49	7.62	6.76	7.12	6.26	-0.495	-4.18	-3.32	0.657	0.453	3.44	2.94
SCAMP2	O15127	0.020844716920031	4.3861774646885803e-10	1.17228717227495e-07	4.61516615822248e-09	4.82216574486139e-10	3.35580623364447e-10	8.60866054311823e-08	0.899576368499113	6.15472686314812e-09	6.32052253339276e-10	2.67705781095853e-16	8.289196757106751e-15	7.10452741772777e-17	1.85945630248704e-15	0.310255120126996	0.72	2.82e-05	0.0355	0.0293	0.0335	0.00562	0.000234	0.915	0.188	0.0329	0.000497	0.00222	0.00118	0.000568	0.878	False	True	True	True	True	True	True	False	False	True	True	True	True	True	False	True	0.703	2.77	2.06	-2.46	-2.76	2.8	2.1	0.0364	-2.42	-2.72	5.23	4.52	5.52	4.82	0.296	-2.84	-2.13	-0.0697	-0.0333	2.39	2.69
SCAMP3	O14828	0.108994724661701	1.16252838282614e-12	2.47623280973312e-11	3.08443673131965e-13	2.85529534463099e-13	9.25619708259462e-13	1.9259189666809e-11	0.897259698106912	3.84221289424057e-13	3.55474943274363e-13	3.62318757790439e-20	1.8294378875579902e-19	3.46877851990856e-20	1.7467375561076101e-19	0.963624155289598	0.844	3.57e-09	8.66e-05	2.33e-05	0.000438	4.78e-05	3.67e-10	0.915	0.00358	0.000319	1.74e-08	9.12e-08	8.39e-07	1.8e-08	0.933	False	True	True	True	True	True	True	False	True	True	True	True	True	True	False	True	0.288	2.22	1.93	-2.35	-2.36	2.24	1.95	0.0226	-2.33	-2.34	4.57	4.28	4.58	4.29	0.00799	-2.31	-2.03	-0.0979	-0.0752	2.25	2.26
