"name"	"ID"	"CntrUS_vs_CntrStim_p.val"	"FarnStim_vs_CntrStim_p.val"	"FarnStim_vs_CntrUS_p.val"	"FarnStim_vs_GeraStim_p.val"	"FarnStim_vs_GeraUS_p.val"	"FarnUS_vs_CntrStim_p.val"	"FarnUS_vs_CntrUS_p.val"	"FarnUS_vs_FarnStim_p.val"	"FarnUS_vs_GeraStim_p.val"	"FarnUS_vs_GeraUS_p.val"	"GeraStim_vs_CntrStim_p.val"	"GeraStim_vs_CntrUS_p.val"	"GeraUS_vs_CntrStim_p.val"	"GeraUS_vs_CntrUS_p.val"	"GeraUS_vs_GeraStim_p.val"	"CntrUS_vs_CntrStim_p.adj"	"FarnStim_vs_CntrStim_p.adj"	"FarnStim_vs_CntrUS_p.adj"	"FarnStim_vs_GeraStim_p.adj"	"FarnStim_vs_GeraUS_p.adj"	"FarnUS_vs_CntrStim_p.adj"	"FarnUS_vs_CntrUS_p.adj"	"FarnUS_vs_FarnStim_p.adj"	"FarnUS_vs_GeraStim_p.adj"	"FarnUS_vs_GeraUS_p.adj"	"GeraStim_vs_CntrStim_p.adj"	"GeraStim_vs_CntrUS_p.adj"	"GeraUS_vs_CntrStim_p.adj"	"GeraUS_vs_CntrUS_p.adj"	"GeraUS_vs_GeraStim_p.adj"	"CntrUS_vs_CntrStim_significant"	"FarnStim_vs_CntrStim_significant"	"FarnStim_vs_CntrUS_significant"	"FarnStim_vs_GeraStim_significant"	"FarnStim_vs_GeraUS_significant"	"FarnUS_vs_CntrStim_significant"	"FarnUS_vs_CntrUS_significant"	"FarnUS_vs_FarnStim_significant"	"FarnUS_vs_GeraStim_significant"	"FarnUS_vs_GeraUS_significant"	"GeraStim_vs_CntrStim_significant"	"GeraStim_vs_CntrUS_significant"	"GeraUS_vs_CntrStim_significant"	"GeraUS_vs_CntrUS_significant"	"GeraUS_vs_GeraStim_significant"	"significant"	"CntrUS_vs_CntrStim_ratio"	"FarnStim_vs_CntrStim_ratio"	"FarnStim_vs_CntrUS_ratio"	"FarnStim_vs_GeraStim_ratio"	"FarnStim_vs_GeraUS_ratio"	"FarnUS_vs_CntrStim_ratio"	"FarnUS_vs_CntrUS_ratio"	"FarnUS_vs_FarnStim_ratio"	"FarnUS_vs_GeraStim_ratio"	"FarnUS_vs_GeraUS_ratio"	"GeraStim_vs_CntrStim_ratio"	"GeraStim_vs_CntrUS_ratio"	"GeraUS_vs_CntrStim_ratio"	"GeraUS_vs_CntrUS_ratio"	"GeraUS_vs_GeraStim_ratio"	"CntrStim_centered"	"CntrUS_centered"	"FarnStim_centered"	"FarnUS_centered"	"GeraStim_centered"	"GeraUS_centered"
"LMNB1"	"P20700"	0.673654835624543	1.55431765061794e-20	2.30376319379385e-20	1.85118386415525e-20	8.20591311246285e-20	7.27177456041058e-23	1.00246143531028e-22	7.43580096747927e-07	8.38717270937765e-23	2.80998948779014e-22	0.850805768645504	0.815301573911019	0.0904109755683811	0.194136100906301	0.128799048528115	0.926	4.64e-14	7.23e-14	1.35e-13	1.87e-13	7.13e-14	3.41e-14	0.000839	1.59e-13	9.65e-14	0.939	0.912	0.918	0.93	0.815	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0719	4.59	4.52	4.56	4.3	5.69	5.62	1.09	5.66	5.39	0.0321	-0.0398	0.297	0.225	0.265	-1.78	-1.71	2.81	3.91	-1.75	-1.48
"LMNB2"	"Q03252"	0.614408074524019	2.87136006679332e-18	1.63715580873102e-18	1.33335427094592e-18	3.41447993847881e-18	1.34113300291868e-19	8.11729956262502e-20	0.00727368210024587	6.75515549749982e-20	1.56539256113593e-19	0.490845301716327	0.851597897550065	0.877922724032478	0.511886153977193	0.400926569944646	0.923	4.64e-14	7.23e-14	1.35e-13	3.43e-11	7.13e-14	3.41e-14	0.363	1.91e-12	9.65e-14	0.933	0.913	0.941	0.941	0.893	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.107	4.61	4.72	4.76	4.58	5.22	5.33	0.609	5.37	5.19	-0.146	-0.0395	0.0324	0.139	0.179	-1.6	-1.71	3.01	3.62	-1.75	-1.57
"LRRC59"	"Q96AG4"	0.00450456199418312	4.35767474515475e-05	1.78163126153938e-08	6.38105076712122e-05	0.00276588725529615	0.0405780206242046	1.69759657034705e-05	0.010675053066254	5.8581931870063e-08	2.16880825613633e-06	4.55422422989732e-10	1.13968986121697e-12	1.1289653772583e-08	1.63352632307686e-11	0.157713967137493	0.553	0.135	0.013	0.519	0.79	0.832	0.025	0.412	0.3	0.474	0.209	0.0253	0.484	0.0628	0.832	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	-0.438	0.691	1.13	-0.671	-0.466	0.304	0.742	-0.387	-1.06	-0.853	1.36	1.8	1.16	1.59	-0.205	-0.512	-0.951	0.179	-0.209	0.849	0.644
"LRRFIP1"	"Q32MZ4"	0.4437025562929	3.42363178337379e-10	1.815038787398e-09	3.95896353314013e-15	1.91451679843654e-14	2.27409941011468e-14	7.70148155340965e-14	1.32612693274647e-05	4.24610513379554e-18	1.44646200260018e-17	6.50256505389224e-07	9.53812184817481e-08	9.8883314808856e-06	1.33140855848389e-06	0.298355161627502	0.911	2.11e-05	0.00299	5.23e-08	3.22e-05	5.24e-07	3.41e-14	0.0106	1.02e-08	1.9e-10	0.608	0.39	0.771	0.63	0.876	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.162	2.05	1.88	3.41	3.19	3.17	3	1.12	4.53	4.31	-1.36	-1.53	-1.14	-1.3	0.221	-0.478	-0.316	1.57	2.69	-1.84	-1.62
"MAPKAPK3"	"Q16644"	0.00127876158516623	1.01100661917723e-10	3.47157712441274e-07	1.48233580203322e-07	4.49862055873918e-07	4.28826265657174e-11	1.20574635205877e-07	0.670671894399073	5.2441477609981e-08	1.55408355295563e-07	0.00305642066309228	0.732590122972886	0.000979628457367838	0.917921710960852	0.656845024887589	0.393	4.74e-06	0.0596	0.117	0.264	0.00141	0.000339	0.899	0.294	0.253	0.867	0.91	0.864	0.948	0.917	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1.62	4.67	3.05	3.21	3	4.87	3.24	0.193	3.4	3.2	1.47	-0.155	1.67	0.0468	0.202	-2.38	-0.76	2.29	2.48	-0.915	-0.713
"MAVS"	"Q7Z434"	0.282588154567844	0.000497212453079148	2.79268135483791e-05	0.128078854398022	0.116495065513567	0.000418743127745203	2.34826498356043e-05	0.947864405865788	0.113505092183726	0.103038295187511	0.0234715822752055	0.00168443094818438	0.0263302074175032	0.00192099268307957	0.95898409523864	0.893	0.327	0.286	0.902	0.894	0.587	0.0303	0.918	0.926	0.937	0.897	0.796	0.905	0.867	0.933	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.189	0.685	0.873	0.27	0.279	0.696	0.885	0.0114	0.282	0.291	0.414	0.603	0.405	0.594	-0.00893	-0.335	-0.524	0.349	0.361	0.079	0.07
"MCMBP"	"Q9BTE3"	0.554639795638358	0.000189607260867615	3.92781567014216e-05	0.71163437873253	0.89166383974485	7.49892201899716e-05	1.55605048497216e-05	0.727065295629917	0.474002373365622	0.627993582203536	0.000503382877424933	0.000105015671464966	0.000271880836371506	5.64029035493902e-05	0.815132555810762	0.919	0.233	0.315	0.937	0.934	0.453	0.0236	0.904	0.944	0.958	0.834	0.715	0.844	0.783	0.927	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.0734	0.534	0.607	0.0459	0.0169	0.577	0.65	0.0433	0.0892	0.0602	0.488	0.561	0.517	0.59	0.029	-0.34	-0.414	0.193	0.237	0.148	0.176
"MGME1"	"Q9BQP7"	0.860420938400969	0.000250833597205695	0.000157432356229693	0.00236411898189154	0.00169107448793608	7.74425136184788e-05	4.85287385839686e-05	0.658330254360227	0.000755970965376159	0.000536060968615482	0.391566503108891	0.303898446608851	0.466812288599369	0.368041069811413	0.895378594243069	0.934	0.257	0.446	0.762	0.771	0.455	0.0464	0.898	0.831	0.816	0.93	0.896	0.934	0.937	0.931	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.0528	1.26	1.31	1	1.04	1.39	1.45	0.133	1.14	1.18	0.259	0.312	0.22	0.272	-0.0395	-0.514	-0.567	0.748	0.881	-0.255	-0.294
"MGST3"	"O14880"	0.998005076755956	3.44826513810772e-05	3.47122336294635e-05	0.00253582036354167	0.00147757660888765	2.07209837489044e-05	2.08586028356734e-05	0.847704187001864	0.00410541730594656	0.00241228988345972	8.49934253523075e-09	8.54854123805692e-09	5.22788781032277e-09	5.2577728153202e-09	0.832297050189736	0.939	0.123	0.304	0.766	0.765	0.363	0.0283	0.912	0.872	0.864	0.352	0.283	0.439	0.28	0.927	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.00133	2.63	2.63	-1.76	-1.87	2.73	2.73	0.102	-1.66	-1.77	4.38	4.38	4.5	4.49	0.112	-2.37	-2.37	0.254	0.356	2.01	2.12
"MRPL50"	"Q8N5N7"	0.0403746116841364	3.62280976725659e-05	0.00909544489724201	0.0731965754809035	0.674559203104017	1.14353938364113e-07	2.77381352538158e-05	0.0324866568727202	0.000338789983473504	0.0779995995614114	0.00450979457956902	0.349566971329047	1.18991383545273e-05	0.00324007634346736	0.0302861324338727	0.776	0.126	0.769	0.888	0.928	0.0887	0.0332	0.589	0.807	0.933	0.874	0.898	0.776	0.876	0.661	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.304	0.702	0.398	0.263	-0.0599	1.02	0.717	0.319	0.582	0.259	0.439	0.134	0.762	0.458	0.323	-0.538	-0.234	0.164	0.483	-0.0993	0.224
"MT-ATP6"	"P00846"	2.82646467728608e-07	2.27314349526204e-15	3.05980695200183e-10	1.47498187405472e-10	6.12737243828527e-11	5.75527445043918e-15	1.20796676957687e-09	0.524564576084218	4.05028572747919e-11	1.74008757194779e-11	2.01214021619231e-20	2.8521444797156e-17	1.34823369632804e-20	1.69141788870059e-17	0.666674838623438	0.00763	4.64e-14	0.000863	0.00418	0.0121	7.22e-08	7.4e-07	0.885	0.0403	0.0052	7.19e-09	3.32e-05	2.6e-07	9.26e-06	0.918	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	1.86	4.53	2.67	-2.77	-2.89	4.36	2.5	-0.175	-2.94	-3.06	7.3	5.44	7.42	5.56	0.118	-4.25	-2.38	0.288	0.113	3.06	3.17
"MT-CO1"	"P00395"	0.428854703446995	1.02036668196828e-05	8.4119470678451e-05	0.0424027723053425	0.014648893720047	2.20342692403844e-06	1.77236903699117e-05	0.558625936709314	0.135080421783656	0.053439802063072	4.82212051061728e-08	3.41262467355755e-07	1.55426617265751e-08	1.04716584051166e-07	0.634361455831035	0.91	0.0753	0.386	0.873	0.844	0.223	0.0256	0.889	0.929	0.927	0.461	0.448	0.502	0.479	0.916	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.519	3.53	3.01	-1.38	-1.69	3.91	3.39	0.383	-0.996	-1.31	4.9	4.39	5.22	4.7	0.311	-3.01	-2.49	0.514	0.896	1.89	2.2
"MT-CO3"	"P00414"	0.000603871830690013	1.57633698206891e-09	2.08698002364044e-05	0.000114906956925023	6.34149539386735e-06	7.18577645909211e-11	4.70123449540629e-07	0.151925375055115	0.00506464897730104	0.000304329297838838	2.65851801832626e-13	4.04094477725246e-10	4.43761041380131e-14	4.26288546525755e-11	0.279298867390563	0.318	0.000114	0.265	0.566	0.438	0.00197	0.0014	0.785	0.876	0.794	0.021	0.153	0.0307	0.0847	0.872	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	0.935	2.18	1.24	-1.09	-1.35	2.53	1.6	0.353	-0.734	-0.998	3.26	2.33	3.53	2.59	0.265	-2.07	-1.14	0.105	0.458	1.19	1.46
"MT-CYB"	"P00156"	0.0562404576421854	7.18166398911592e-14	2.10702023107863e-12	0.000101242848305479	2.64215254838802e-05	2.22099294174685e-14	5.6730868332583e-13	0.460273451287945	0.000717996633220651	0.000189649699236641	1.05167557564033e-16	1.50436215566453e-15	5.54083644518269e-17	7.43911693050967e-16	0.613872460215241	0.801	1.02e-11	4.83e-06	0.556	0.542	5.1e-07	6.34e-14	0.876	0.83	0.773	0.000249	0.000798	0.00103	0.000318	0.914	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.569	4.11	3.54	-1.31	-1.45	4.32	3.75	0.213	-1.09	-1.24	5.41	4.84	5.56	4.99	0.145	-3.33	-2.76	0.779	0.992	2.08	2.23
"NAP1L1"	"P55209"	0.089872769842099	1.37235906180636e-13	8.81911683409178e-15	5.42465203783063e-16	2.6727036579507e-16	9.47572972098993e-14	6.29540595097794e-15	0.821275782235484	3.9962628460936e-16	1.983995613446e-16	0.000939957857890361	0.0594202681438074	0.000235634522343321	0.0189203744523716	0.598959497279729	0.833	4.46e-11	9.12e-10	1.49e-09	1.16e-07	3.55e-06	3.41e-14	0.911	7.74e-06	2.49e-08	0.846	0.869	0.841	0.903	0.913	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.426	3.39	3.82	4.3	4.43	3.45	3.87	0.0552	4.35	4.48	-0.903	-0.477	-1.03	-0.606	-0.129	-0.747	-1.17	2.65	2.7	-1.65	-1.78
"NAP1L4"	"Q99733"	0.187531251477617	5.11326438440588e-09	1.22402717518193e-07	6.18735230544384e-11	1.69147484795393e-09	1.53611989007744e-13	1.54209177378165e-12	1.19684354224877e-05	6.09690744599645e-15	6.8707670892976e-14	0.0474844959496353	0.00201449843502946	0.623029135273671	0.0755958987197631	0.125454289728857	0.874	0.000372	0.0362	0.00241	0.0561	6.62e-06	8.41e-13	0.00991	0.000148	6.95e-05	0.906	0.801	0.937	0.92	0.813	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.301	1.9	1.6	2.36	2.01	3.1	2.8	1.2	3.56	3.21	-0.462	-0.763	-0.11	-0.411	0.352	-0.788	-0.488	1.11	2.31	-1.25	-0.899
"NDUFB3"	"O43676"	0.0398753845173891	3.16168828491562e-06	0.00090214776415395	2.45036360805293e-05	2.39548141602815e-06	1.33689366788713e-07	3.3344522687399e-05	0.218831854289469	0.000666598550505024	6.40705391577559e-05	2.8383261662072e-11	2.53935715009406e-09	5.22239397317914e-12	3.68783584275678e-10	0.379197034795372	0.775	0.042	0.606	0.437	0.364	0.094	0.0369	0.819	0.828	0.718	0.106	0.229	0.133	0.152	0.89	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.416	1.14	0.72	-0.984	-1.16	1.38	0.962	0.242	-0.743	-0.914	2.12	1.7	2.29	1.88	0.172	-1.22	-0.808	-0.0879	0.154	0.897	1.07
"NDUFB8"	"O95169"	0.00112039685381392	1.37250618522793e-08	0.000139284519030755	0.0181557399018966	0.000556931964469441	1.17664136194984e-09	7.85131023836122e-06	0.283141699425892	0.165706363977832	0.0086681994533539	6.0729936629534e-11	2.10396350400999e-07	4.09462897146961e-12	7.36575816081724e-09	0.169251864905964	0.38	0.000907	0.435	0.847	0.722	0.0121	0.0148	0.841	0.931	0.895	0.132	0.421	0.125	0.302	0.837	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.898	1.99	1.09	-0.618	-0.965	2.26	1.36	0.269	-0.35	-0.696	2.61	1.71	2.96	2.06	0.347	-1.79	-0.889	0.206	0.475	0.824	1.17
"NRAS"	"P01111"	0.374229536516028	2.74727757241841e-12	1.46790263889328e-11	4.99456692917758e-05	3.82148021056654e-06	2.23860914603301e-13	1.04474548674684e-12	0.159473201711377	1.16363853581856e-06	1.01135500670065e-07	7.1629914323939e-08	6.62880093325622e-07	8.10628571029576e-07	8.24933246146526e-06	0.334177082611311	0.904	1.85e-08	4.83e-05	0.498	0.4	1.04e-05	3.16e-13	0.79	0.519	0.222	0.485	0.485	0.69	0.714	0.882	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.457	6.22	5.76	2.46	2.95	6.95	6.49	0.733	3.19	3.69	3.76	3.3	3.26	2.8	-0.498	-3.44	-2.98	2.78	3.51	0.319	-0.179
"NRM"	"Q8IXM6"	0.680093332232846	3.27426649726402e-08	8.86998242396511e-08	1.89153542632025e-08	1.71842445006697e-09	9.08425961768581e-09	2.38805022487944e-08	0.586283527155187	6.97587016482505e-08	5.86681100408503e-09	9.38506744894634e-15	1.75833241143776e-14	2.0180268274413e-15	3.6571167422609e-15	0.298738491635434	0.927	0.00189	0.031	0.0554	0.0564	0.0321	5.03e-05	0.892	0.313	0.079	0.00429	0.00348	0.00769	0.000868	0.876	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.146	2.72	2.58	-2.81	-3.18	2.92	2.77	0.193	-2.61	-2.98	5.53	5.38	5.9	5.75	0.372	-2.87	-2.72	-0.146	0.0474	2.66	3.03
"OCIAD1"	"Q9NX40"	0.559176994201234	4.30654441775495e-12	1.29697085403305e-11	0.11842454554117	0.0125368760055496	2.84801024574935e-12	8.45152040710546e-12	0.821904880602446	0.0769023485154375	0.00732537441327833	9.59965990313267e-11	3.23593720102303e-10	8.89846261963713e-10	3.2531263746484e-09	0.295141256437494	0.92	4.05e-08	4.21e-05	0.9	0.84	0.000141	5.89e-11	0.911	0.921	0.891	0.149	0.146	0.342	0.25	0.875	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0684	1.39	1.32	0.187	0.31	1.42	1.35	0.0263	0.213	0.337	1.21	1.14	1.08	1.01	-0.124	-0.861	-0.793	0.531	0.558	0.345	0.221
"PCBP1"	"Q15365"	0.361875392774935	6.07577047150788e-10	4.63731429692244e-09	9.7660852823506e-10	1.68260355426111e-09	2.04350371312993e-10	1.46493075891311e-09	0.607535896464144	3.23666534277794e-10	5.48338454483795e-10	0.826490170010746	0.48601534930504	0.641115734961173	0.651797238627124	0.804382247807123	0.903	4.06e-05	0.00552	0.0125	0.056	0.00399	9.9e-07	0.894	0.0817	0.0308	0.939	0.903	0.937	0.944	0.926	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.152	1.57	1.41	1.53	1.49	1.65	1.5	0.0854	1.61	1.57	0.0364	-0.116	0.0774	-0.075	0.0411	-0.581	-0.428	0.985	1.07	-0.544	-0.503
"PEX11B"	"O96011"	0.968655046542428	1.5817219663015e-05	1.75488341025664e-05	1.25316718011643e-05	1.14110386869635e-06	4.67868855900685e-05	5.19351824331952e-05	0.682938712066966	4.28206705569328e-06	4.03839880863416e-07	5.79945786251929e-11	6.27563010487125e-11	9.63128064329394e-12	1.03774511713149e-11	0.36129650911893	0.938	0.0906	0.253	0.379	0.315	0.416	0.0483	0.9	0.605	0.33	0.131	0.0971	0.153	0.054	0.887	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.012	1.6	1.59	-1.63	-1.91	1.48	1.47	-0.125	-1.75	-2.04	3.23	3.22	3.51	3.5	0.281	-1.64	-1.63	-0.037	-0.162	1.59	1.87
"PEX19"	"P40855"	0.141664926589196	6.91243698751425e-16	9.48198155905438e-17	1.33795302182858e-16	2.58230109770543e-17	5.53574021217061e-18	1.03579461152608e-18	0.000641357994647412	1.38658594466551e-18	3.42667645319689e-19	0.224161475179507	0.788850560750637	0.0163297726382017	0.302023295310431	0.197185806697573	0.859	4.64e-14	7.23e-14	9.51e-11	2.17e-09	7.13e-14	3.41e-14	0.134	1.51e-09	9.65e-14	0.924	0.912	0.9	0.935	0.848	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.306	3.55	3.86	3.8	4.07	4.34	4.64	0.784	4.59	4.86	-0.252	0.0547	-0.519	-0.213	-0.267	-1.14	-1.44	2.42	3.2	-1.39	-1.65
"PHKB"	"Q93100"	0.0158692601479243	2.21713885246884e-08	1.3870069762996e-05	1.84922571927854e-06	4.43343990696406e-07	1.33707229865085e-10	3.95032633959184e-08	0.0274978545483779	6.47934713156673e-09	1.8338690389614e-09	0.0830623098334697	0.44328957514042	0.226929400783705	0.190677724748987	0.576758659241918	0.693	0.00137	0.236	0.238	0.263	0.00299	9.22e-05	0.563	0.19	0.0521	0.912	0.902	0.927	0.93	0.911	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.716	2.2	1.48	1.7	1.85	2.85	2.13	0.648	2.35	2.5	0.5	-0.216	0.343	-0.373	-0.157	-1.1	-0.385	1.1	1.75	-0.601	-0.757
"PLSCR3"	"Q9NRY6"	0.0756050276547273	1.54070117193043e-09	1.1032775534896e-07	0.0127876019632219	0.000160973842782587	5.88078339293896e-10	3.77735072419356e-08	0.658789092242984	0.0347709665032118	0.000517447414814446	6.97877733041984e-12	2.66005386577251e-10	3.23871826241907e-13	8.64326886411332e-12	0.0943776903265974	0.822	0.000111	0.0345	0.835	0.657	0.00804	8.76e-05	0.898	0.91	0.815	0.0731	0.14	0.0627	0.0507	0.788	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.633	3.12	2.48	-0.915	-1.51	3.27	2.63	0.153	-0.762	-1.36	4.03	3.4	4.62	3.99	0.594	-2.61	-1.98	0.503	0.656	1.42	2.01
"PPP1R16B"	"Q96T49"	0.694238189784922	2.24907871331397e-11	4.88761455649048e-11	3.59417456890813e-07	4.52791700238123e-09	2.53196561088025e-13	4.9496470775722e-13	0.0190438902422929	1.06553090121599e-09	2.43956551174124e-11	0.000170810573905017	0.00048288134036997	0.017309950325368	0.0414440760440942	0.0764396125566497	0.927	5.89e-07	0.000173	0.153	0.0791	1.2e-05	3.41e-14	0.505	0.114	0.00628	0.81	0.763	0.901	0.913	0.768	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.16	4.49	4.33	2.72	3.47	5.5	5.34	1.01	3.73	4.47	1.77	1.61	1.02	0.863	-0.743	-2.16	-2	2.33	3.34	-0.39	-1.13
"PPP2R5C"	"Q13362"	0.244333352672894	0.00754006114671894	0.0996861102972647	1.14746955668816e-07	1.9185176937918e-09	1.83980024437388e-06	4.07500179124032e-05	0.00339422551447784	0.000459153591535003	4.49027366592554e-06	1.7320510596441e-10	2.18774945065396e-09	5.54867059170471e-12	5.41943311440261e-11	0.0889878125791571	0.886	0.624	0.875	0.107	0.0588	0.213	0.0417	0.277	0.817	0.534	0.172	0.222	0.135	0.0909	0.782	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.266	0.647	0.381	-1.61	-2.01	1.37	1.1	0.72	-0.895	-1.29	2.26	2	2.66	2.39	0.394	-1.2	-0.933	-0.553	0.167	1.06	1.46
"PRAF2"	"O60831"	0.534175050872753	2.80714990987607e-08	6.53815261192548e-09	0.0035427388090316	0.00371464476595689	1.32781109420737e-08	3.17655665834416e-09	0.750874545967971	0.00773932274149326	0.00810166717707348	2.87695740944952e-11	8.64781969763054e-12	2.98618845855498e-11	8.96376971368623e-12	0.984862403939278	0.918	0.00166	0.00697	0.782	0.801	0.0379	3.28e-06	0.906	0.885	0.894	0.107	0.0546	0.196	0.0513	0.934	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.354	4.39	4.75	-1.8	-1.79	4.57	4.93	0.18	-1.62	-1.61	6.19	6.55	6.18	6.54	-0.0108	-3.5	-3.85	0.895	1.07	2.7	2.69
"PRICKLE3"	"O43900"	0.00104198207605855	1.22263144598699e-07	3.70606835415415e-11	1.16551214023896e-11	6.89096529387023e-13	1.3934242467231e-09	1.02417513248044e-12	0.0634330216032594	3.64799405523144e-13	2.89789490794959e-14	0.000218634190735071	0.552966888418132	3.6199182401726e-06	0.0395742072567268	0.129352317360615	0.373	0.00533	0.000132	0.000693	0.000748	0.0132	2.91e-13	0.683	0.0035	3.02e-05	0.816	0.906	0.741	0.912	0.816	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.433	0.846	1.28	1.35	1.53	1.07	1.51	0.228	1.58	1.76	-0.504	-0.0705	-0.688	-0.254	-0.184	-0.0491	-0.483	0.797	1.02	-0.553	-0.737
"PSTPIP1"	"O43586"	0.421568577916571	0.000582279516668872	6.85718782869767e-05	0.00701463163273948	0.000183880197104257	9.04473747126347e-05	1.06011815256211e-05	0.483158002251888	0.00119435526510554	2.83129470787795e-05	0.331164946874852	0.082415397169902	0.662487550015134	0.710610491670289	0.164152350498255	0.909	0.344	0.367	0.812	0.664	0.468	0.0183	0.879	0.843	0.668	0.928	0.874	0.937	0.945	0.835	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.12	0.577	0.697	0.431	0.642	0.681	0.801	0.105	0.536	0.746	0.146	0.266	-0.065	0.0552	-0.211	-0.203	-0.323	0.374	0.478	-0.0574	-0.268
